USGS	03340500	1928-11-05	1980	A
USGS	03340500	1928-11-06	1860	A
USGS	03340500	1928-11-07	1740	A
USGS	03340500	1928-11-08	1980	A
USGS	03340500	1928-11-09	1980	A
USGS	03340500	1928-11-10	1980	A
USGS	03340500	1928-11-11	1980	A
USGS	03340500	1928-11-12	1860	A
USGS	03340500	1928-11-13	1860	A
USGS	03340500	1928-11-14	1860	A
USGS	03340500	1928-11-15	1860	A
USGS	03340500	1928-11-16	1860	A
USGS	03340500	1928-11-17	2100	A
USGS	03340500	1928-11-18	2360	A
USGS	03340500	1928-11-19	2490	A
USGS	03340500	1928-11-20	2630	A
USGS	03340500	1928-11-21	2360	A
USGS	03340500	1928-11-22	2630	A
USGS	03340500	1928-11-23	2630	A
USGS	03340500	1928-11-24	2630	A
USGS	03340500	1928-11-25	2490	A
USGS	03340500	1928-11-26	2360	A
USGS	03340500	1928-11-27	2100	A
USGS	03340500	1928-11-28	1980	A
USGS	03340500	1928-11-29	1980	A
USGS	03340500	1928-11-30	1860	A
USGS	03340500	1928-12-01	2100	A
USGS	03340500	1928-12-02	2100	A
USGS	03340500	1928-12-03	2100	A
USGS	03340500	1928-12-04	1980	A
USGS	03340500	1928-12-05	1860	A
USGS	03340500	1928-12-06	1740	A
USGS	03340500	1928-12-07	1630	A
USGS	03340500	1928-12-08	1410	A
USGS	03340500	1928-12-09	1520	A
USGS	03340500	1928-12-10	1630	A
USGS	03340500	1928-12-11	1740	A
USGS	03340500	1928-12-12	1740	A
USGS	03340500	1928-12-13	1860	A
USGS	03340500	1928-12-14	2100	A
USGS	03340500	1928-12-15	2770	A
USGS	03340500	1928-12-16	3210	A
USGS	03340500	1928-12-17	3360	A
USGS	03340500	1928-12-18	6980	A
USGS	03340500	1928-12-19	8580	A
USGS	03340500	1928-12-20	8780	A
USGS	03340500	1928-12-21	8780	A
USGS	03340500	1928-12-22	7180	A
USGS	03340500	1928-12-23	6780	A
USGS	03340500	1928-12-24	6380	A
USGS	03340500	1928-12-25	5790	A
USGS	03340500	1928-12-26	3830	A
USGS	03340500	1928-12-27	3670	A
USGS	03340500	1928-12-28	3510	A
USGS	03340500	1928-12-29	3510	A
USGS	03340500	1928-12-30	3360	A
USGS	03340500	1928-12-31	3060	A
USGS	03340500	1929-01-01	2360	A
USGS	03340500	1929-01-02	1980	A
USGS	03340500	1929-01-03	1980	A
USGS	03340500	1929-01-04	1860	A
USGS	03340500	1929-01-05	2910	A
USGS	03340500	1929-01-06	5790	A
USGS	03340500	1929-01-07	5790	A
USGS	03340500	1929-01-08	6580	A
USGS	03340500	1929-01-09	7580	A
USGS	03340500	1929-01-10	8980	A
USGS	03340500	1929-01-11	9390	A
USGS	03340500	1929-01-12	7980	A
USGS	03340500	1929-01-13	6780	A
USGS	03340500	1929-01-14	5220	A
USGS	03340500	1929-01-15	5040	A
USGS	03340500	1929-01-16	4680	A
USGS	03340500	1929-01-17	5040	A
USGS	03340500	1929-01-18	5980	A
USGS	03340500	1929-01-19	24000	A
USGS	03340500	1929-01-20	34800	A
USGS	03340500	1929-01-21	34100	A
USGS	03340500	1929-01-22	35500	A
USGS	03340500	1929-01-23	41000	A
USGS	03340500	1929-01-24	44200	A
USGS	03340500	1929-01-25	46600	A
USGS	03340500	1929-01-26	45400	A
USGS	03340500	1929-01-27	36600	A
USGS	03340500	1929-01-28	33100	A
USGS	03340500	1929-01-29	23800	A
USGS	03340500	1929-01-30	14600	A
USGS	03340500	1929-01-31	11300	A
USGS	03340500	1929-02-01	9180	A
USGS	03340500	1929-02-02	8000	A
USGS	03340500	1929-02-03	6500	A
USGS	03340500	1929-02-04	5500	A
USGS	03340500	1929-02-05	5500	A
USGS	03340500	1929-02-06	6000	A
USGS	03340500	1929-02-07	6000	A
USGS	03340500	1929-02-08	6500	A
USGS	03340500	1929-02-09	6500	A
USGS	03340500	1929-02-10	6500	A
USGS	03340500	1929-02-11	6000	A
USGS	03340500	1929-02-12	5000	A
USGS	03340500	1929-02-13	4000	A
USGS	03340500	1929-02-14	4500	A
USGS	03340500	1929-02-15	4500	A
USGS	03340500	1929-02-16	4500	A
USGS	03340500	1929-02-17	4500	A
USGS	03340500	1929-02-18	6000	A
USGS	03340500	1929-02-19	7000	A
USGS	03340500	1929-02-20	7000	A
USGS	03340500	1929-02-21	6500	A
USGS	03340500	1929-02-22	6000	A
USGS	03340500	1929-02-23	6000	A
USGS	03340500	1929-02-24	6000	A
USGS	03340500	1929-02-25	7000	A
USGS	03340500	1929-02-26	16400	A
USGS	03340500	1929-02-27	23800	A
USGS	03340500	1929-02-28	27400	A
USGS	03340500	1929-03-01	28900	A
USGS	03340500	1929-03-02	26200	A
USGS	03340500	1929-03-03	22000	A
USGS	03340500	1929-03-04	17400	A
USGS	03340500	1929-03-05	16400	A
USGS	03340500	1929-03-06	15700	A
USGS	03340500	1929-03-07	13700	A
USGS	03340500	1929-03-08	12100	A
USGS	03340500	1929-03-09	10200	A
USGS	03340500	1929-03-10	9600	A
USGS	03340500	1929-03-11	7780	A
USGS	03340500	1929-03-12	5600	A
USGS	03340500	1929-03-13	5790	A
USGS	03340500	1929-03-14	7780	A
USGS	03340500	1929-03-15	10000	A
USGS	03340500	1929-03-16	20000	A
USGS	03340500	1929-03-17	26200	A
USGS	03340500	1929-03-18	27100	A
USGS	03340500	1929-03-19	24200	A
USGS	03340500	1929-03-20	21000	A
USGS	03340500	1929-03-21	18800	A
USGS	03340500	1929-03-22	14400	A
USGS	03340500	1929-03-23	13200	A
USGS	03340500	1929-03-24	11700	A
USGS	03340500	1929-03-25	11100	A
USGS	03340500	1929-03-26	11300	A
USGS	03340500	1929-03-27	16900	A
USGS	03340500	1929-03-28	14800	A
USGS	03340500	1929-03-29	14800	A
USGS	03340500	1929-03-30	13500	A
USGS	03340500	1929-03-31	13200	A
USGS	03340500	1929-04-01	15500	A
USGS	03340500	1929-04-02	30100	A
USGS	03340500	1929-04-03	33800	A
USGS	03340500	1929-04-04	35800	A
USGS	03340500	1929-04-05	38600	A
USGS	03340500	1929-04-06	34800	A
USGS	03340500	1929-04-07	23500	A
USGS	03340500	1929-04-08	23000	A
USGS	03340500	1929-04-09	31600	A
USGS	03340500	1929-04-10	35800	A
USGS	03340500	1929-04-11	37200	A
USGS	03340500	1929-04-12	36200	A
USGS	03340500	1929-04-13	36200	A
USGS	03340500	1929-04-14	35500	A
USGS	03340500	1929-04-15	32200	A
USGS	03340500	1929-04-16	24200	A
USGS	03340500	1929-04-17	18300	A
USGS	03340500	1929-04-18	15000	A
USGS	03340500	1929-04-19	12400	A
USGS	03340500	1929-04-20	11300	A
USGS	03340500	1929-04-21	10600	A
USGS	03340500	1929-04-22	10200	A
USGS	03340500	1929-04-23	13000	A
USGS	03340500	1929-04-24	16900	A
USGS	03340500	1929-04-25	15700	A
USGS	03340500	1929-04-26	15300	A
USGS	03340500	1929-04-27	18000	A
USGS	03340500	1929-04-28	20500	A
USGS	03340500	1929-04-29	18500	A
USGS	03340500	1929-04-30	15300	A
USGS	03340500	1929-05-01	12400	A
USGS	03340500	1929-05-02	10600	A
USGS	03340500	1929-05-03	16900	A
USGS	03340500	1929-05-04	22500	A
USGS	03340500	1929-05-05	28300	A
USGS	03340500	1929-05-06	29200	A
USGS	03340500	1929-05-07	25900	A
USGS	03340500	1929-05-08	19500	A
USGS	03340500	1929-05-09	14800	A
USGS	03340500	1929-05-10	12800	A
USGS	03340500	1929-05-11	10900	A
USGS	03340500	1929-05-12	31000	A
USGS	03340500	1929-05-13	36900	A
USGS	03340500	1929-05-14	43000	A
USGS	03340500	1929-05-15	49200	A
USGS	03340500	1929-05-16	46200	A
USGS	03340500	1929-05-17	44600	A
USGS	03340500	1929-05-18	45800	A
USGS	03340500	1929-05-19	57500	A
USGS	03340500	1929-05-20	55000	A
USGS	03340500	1929-05-21	48400	A
USGS	03340500	1929-05-22	43800	A
USGS	03340500	1929-05-23	39000	A
USGS	03340500	1929-05-24	29800	A
USGS	03340500	1929-05-25	18500	A
USGS	03340500	1929-05-26	15000	A
USGS	03340500	1929-05-27	12800	A
USGS	03340500	1929-05-28	13200	A
USGS	03340500	1929-05-29	16200	A
USGS	03340500	1929-05-30	23000	A
USGS	03340500	1929-05-31	28300	A
USGS	03340500	1929-06-01	24800	A
USGS	03340500	1929-06-02	17100	A
USGS	03340500	1929-06-03	15000	A
USGS	03340500	1929-06-04	12800	A
USGS	03340500	1929-06-05	10900	A
USGS	03340500	1929-06-06	9600	A
USGS	03340500	1929-06-07	8580	A
USGS	03340500	1929-06-08	9810	A
USGS	03340500	1929-06-09	8980	A
USGS	03340500	1929-06-10	7580	A
USGS	03340500	1929-06-11	7180	A
USGS	03340500	1929-06-12	6780	A
USGS	03340500	1929-06-13	27400	A
